date,crop,price_per_quintal,mandi,state
2024-12-09,Potato,1676.36,Delhi,Delhi
2024-12-10,Potato,1675.3,Delhi,Delhi
2024-12-11,Potato,1666.46,Delhi,Delhi
2024-12-12,Potato,1644.21,Delhi,Delhi
2024-12-13,Potato,1645.99,Delhi,Delhi
2024-12-14,Potato,1640.6,Delhi,Delhi
2024-12-15,Potato,1629.61,Delhi,Delhi
2024-12-16,Potato,1642.53,Delhi,Delhi
2024-12-17,Potato,1659.6,Delhi,Delhi
2024-12-18,Potato,1648.11,Delhi,Delhi
2024-12-19,Potato,1626.08,Delhi,Delhi
2024-12-20,Potato,1647.23,Delhi,Delhi
2024-12-21,Potato,1623.06,Delhi,Delhi
2024-12-22,Potato,1648.91,Delhi,Delhi
2024-12-23,Potato,1658.33,Delhi,Delhi
2024-12-24,Potato,1651.07,Delhi,Delhi
2024-12-25,Potato,1639.73,Delhi,Delhi
2024-12-26,Potato,1615.62,Delhi,Delhi
2024-12-27,Potato,1603.94,Delhi,Delhi
2024-12-28,Potato,1587.17,Delhi,Delhi
2024-12-29,Potato,1595.43,Delhi,Delhi
2024-12-30,Potato,1580.26,Delhi,Delhi
2024-12-31,Potato,1584.13,Delhi,Delhi
2025-01-01,Potato,1591.21,Delhi,Delhi
2025-01-02,Potato,1583.0,Delhi,Delhi
2025-01-03,Potato,1561.08,Delhi,Delhi
2025-01-04,Potato,1539.59,Delhi,Delhi
2025-01-05,Potato,1517.83,Delhi,Delhi
2025-01-06,Potato,1532.08,Delhi,Delhi
2025-01-07,Potato,1525.18,Delhi,Delhi
2025-01-08,Potato,1542.38,Delhi,Delhi
2025-01-09,Potato,1541.22,Delhi,Delhi
2025-01-10,Potato,1541.14,Delhi,Delhi
2025-01-11,Potato,1544.11,Delhi,Delhi
2025-01-12,Potato,1557.28,Delhi,Delhi
2025-01-13,Potato,1547.98,Delhi,Delhi
2025-01-14,Potato,1530.97,Delhi,Delhi
2025-01-15,Potato,1536.1,Delhi,Delhi
2025-01-16,Potato,1529.63,Delhi,Delhi
2025-01-17,Potato,1529.02,Delhi,Delhi
2025-01-18,Potato,1538.73,Delhi,Delhi
2025-01-19,Potato,1540.74,Delhi,Delhi
2025-01-20,Potato,1549.17,Delhi,Delhi
2025-01-21,Potato,1553.75,Delhi,Delhi
2025-01-22,Potato,1568.38,Delhi,Delhi
2025-01-23,Potato,1581.39,Delhi,Delhi
2025-01-24,Potato,1585.54,Delhi,Delhi
2025-01-25,Potato,1597.28,Delhi,Delhi
2025-01-26,Potato,1619.37,Delhi,Delhi
2025-01-27,Potato,1618.18,Delhi,Delhi
2025-01-28,Potato,1615.95,Delhi,Delhi
2025-01-29,Potato,1632.46,Delhi,Delhi
2025-01-30,Potato,1639.36,Delhi,Delhi
2025-01-31,Potato,1618.61,Delhi,Delhi
2025-02-01,Potato,1641.98,Delhi,Delhi
2025-02-02,Potato,1619.02,Delhi,Delhi
2025-02-03,Potato,1634.72,Delhi,Delhi
2025-02-04,Potato,1651.13,Delhi,Delhi
2025-02-05,Potato,1678.3,Delhi,Delhi
2025-02-06,Potato,1656.12,Delhi,Delhi
2025-02-07,Potato,1663.9,Delhi,Delhi
2025-02-08,Potato,1662.43,Delhi,Delhi
2025-02-09,Potato,1655.64,Delhi,Delhi
2025-02-10,Potato,1635.74,Delhi,Delhi
2025-02-11,Potato,1641.57,Delhi,Delhi
2025-02-12,Potato,1642.9,Delhi,Delhi
2025-02-13,Potato,1623.92,Delhi,Delhi
2025-02-14,Potato,1632.39,Delhi,Delhi
2025-02-15,Potato,1647.65,Delhi,Delhi
2025-02-16,Potato,1664.66,Delhi,Delhi
2025-02-17,Potato,1680.0,Delhi,Delhi
2025-02-18,Potato,1677.5,Delhi,Delhi
2025-02-19,Potato,1680.0,Delhi,Delhi
2025-02-20,Potato,1680.0,Delhi,Delhi
2025-02-21,Potato,1671.24,Delhi,Delhi
2025-02-22,Potato,1654.95,Delhi,Delhi
2025-02-23,Potato,1653.91,Delhi,Delhi
2025-02-24,Potato,1651.03,Delhi,Delhi
2025-02-25,Potato,1657.64,Delhi,Delhi
2025-02-26,Potato,1664.68,Delhi,Delhi
2025-02-27,Potato,1680.0,Delhi,Delhi
2025-02-28,Potato,1680.0,Delhi,Delhi
2025-03-01,Potato,1660.61,Delhi,Delhi
2025-03-02,Potato,1680.0,Delhi,Delhi
2025-03-03,Potato,1671.97,Delhi,Delhi
2025-03-04,Potato,1680.0,Delhi,Delhi
2025-03-05,Potato,1661.33,Delhi,Delhi
2025-03-06,Potato,1680.0,Delhi,Delhi
2025-03-07,Potato,1659.85,Delhi,Delhi
2025-03-08,Potato,1647.6,Delhi,Delhi
2025-03-09,Potato,1625.42,Delhi,Delhi
2025-03-10,Potato,1638.86,Delhi,Delhi
2025-03-11,Potato,1660.27,Delhi,Delhi
2025-03-12,Potato,1659.14,Delhi,Delhi
2025-03-13,Potato,1680.0,Delhi,Delhi
2025-03-14,Potato,1680.0,Delhi,Delhi
2025-03-15,Potato,1680.0,Delhi,Delhi
2025-03-16,Potato,1680.0,Delhi,Delhi
2025-03-17,Potato,1671.25,Delhi,Delhi
2025-03-18,Potato,1665.72,Delhi,Delhi
2025-03-19,Potato,1680.0,Delhi,Delhi
2025-03-20,Potato,1680.0,Delhi,Delhi
2025-03-21,Potato,1680.0,Delhi,Delhi
2025-03-22,Potato,1680.0,Delhi,Delhi
2025-03-23,Potato,1661.86,Delhi,Delhi
2025-03-24,Potato,1680.0,Delhi,Delhi
2025-03-25,Potato,1677.52,Delhi,Delhi
2025-03-26,Potato,1680.0,Delhi,Delhi
2025-03-27,Potato,1680.0,Delhi,Delhi
2025-03-28,Potato,1680.0,Delhi,Delhi
2025-03-29,Potato,1680.0,Delhi,Delhi
2025-03-30,Potato,1672.64,Delhi,Delhi
2025-03-31,Potato,1651.69,Delhi,Delhi
2025-04-01,Potato,1675.73,Delhi,Delhi
2025-04-02,Potato,1680.0,Delhi,Delhi
2025-04-03,Potato,1662.54,Delhi,Delhi
2025-04-04,Potato,1680.0,Delhi,Delhi
2025-04-05,Potato,1680.0,Delhi,Delhi
2025-04-06,Potato,1677.48,Delhi,Delhi
2025-04-07,Potato,1666.38,Delhi,Delhi
2025-04-08,Potato,1680.0,Delhi,Delhi
2025-04-09,Potato,1680.0,Delhi,Delhi
2025-04-10,Potato,1680.0,Delhi,Delhi
2025-04-11,Potato,1680.0,Delhi,Delhi
2025-04-12,Potato,1659.85,Delhi,Delhi
2025-04-13,Potato,1660.91,Delhi,Delhi
2025-04-14,Potato,1646.61,Delhi,Delhi
2025-04-15,Potato,1633.24,Delhi,Delhi
2025-04-16,Potato,1644.38,Delhi,Delhi
2025-04-17,Potato,1669.16,Delhi,Delhi
2025-04-18,Potato,1666.37,Delhi,Delhi
2025-04-19,Potato,1652.79,Delhi,Delhi
2025-04-20,Potato,1663.39,Delhi,Delhi
2025-04-21,Potato,1680.0,Delhi,Delhi
2025-04-22,Potato,1680.0,Delhi,Delhi
2025-04-23,Potato,1680.0,Delhi,Delhi
2025-04-24,Potato,1680.0,Delhi,Delhi
2025-04-25,Potato,1680.0,Delhi,Delhi
2025-04-26,Potato,1662.57,Delhi,Delhi
2025-04-27,Potato,1656.73,Delhi,Delhi
2025-04-28,Potato,1653.18,Delhi,Delhi
2025-04-29,Potato,1656.28,Delhi,Delhi
2025-04-30,Potato,1680.0,Delhi,Delhi
2025-05-01,Potato,1680.0,Delhi,Delhi
2025-05-02,Potato,1662.26,Delhi,Delhi
2025-05-03,Potato,1646.8,Delhi,Delhi
2025-05-04,Potato,1641.54,Delhi,Delhi
2025-05-05,Potato,1632.66,Delhi,Delhi
2025-05-06,Potato,1641.3,Delhi,Delhi
2025-05-07,Potato,1665.57,Delhi,Delhi
2025-05-08,Potato,1680.0,Delhi,Delhi
2025-05-09,Potato,1680.0,Delhi,Delhi
2025-05-10,Potato,1680.0,Delhi,Delhi
2025-05-11,Potato,1680.0,Delhi,Delhi
2025-05-12,Potato,1666.35,Delhi,Delhi
2025-05-13,Potato,1670.21,Delhi,Delhi
2025-05-14,Potato,1675.75,Delhi,Delhi
2025-05-15,Potato,1680.0,Delhi,Delhi
2025-05-16,Potato,1666.99,Delhi,Delhi
2025-05-17,Potato,1662.25,Delhi,Delhi
2025-05-18,Potato,1657.28,Delhi,Delhi
2025-05-19,Potato,1680.0,Delhi,Delhi
2025-05-20,Potato,1679.41,Delhi,Delhi
2025-05-21,Potato,1680.0,Delhi,Delhi
2025-05-22,Potato,1680.0,Delhi,Delhi
2025-05-23,Potato,1669.52,Delhi,Delhi
2025-05-24,Potato,1675.99,Delhi,Delhi
2025-05-25,Potato,1680.0,Delhi,Delhi
2025-05-26,Potato,1680.0,Delhi,Delhi
2025-05-27,Potato,1680.0,Delhi,Delhi
2025-05-28,Potato,1666.69,Delhi,Delhi
2025-05-29,Potato,1645.77,Delhi,Delhi
2025-05-30,Potato,1669.5,Delhi,Delhi
2025-05-31,Potato,1680.0,Delhi,Delhi
2025-06-01,Potato,1680.0,Delhi,Delhi
2025-06-02,Potato,1680.0,Delhi,Delhi
2025-06-03,Potato,1680.0,Delhi,Delhi
2025-06-04,Potato,1680.0,Delhi,Delhi
2025-06-05,Potato,1680.0,Delhi,Delhi
2025-06-06,Potato,1680.0,Delhi,Delhi
2025-06-07,Potato,1676.0,Delhi,Delhi
2025-06-08,Potato,1680.0,Delhi,Delhi
2025-06-09,Potato,1678.76,Delhi,Delhi
2025-06-10,Potato,1680.0,Delhi,Delhi
2025-06-11,Potato,1679.53,Delhi,Delhi
2025-06-12,Potato,1680.0,Delhi,Delhi
2025-06-13,Potato,1680.0,Delhi,Delhi
2025-06-14,Potato,1657.46,Delhi,Delhi
2025-06-15,Potato,1680.0,Delhi,Delhi
2025-06-16,Potato,1679.44,Delhi,Delhi
2025-06-17,Potato,1680.0,Delhi,Delhi
2025-06-18,Potato,1662.52,Delhi,Delhi
2025-06-19,Potato,1637.76,Delhi,Delhi
2025-06-20,Potato,1626.46,Delhi,Delhi
2025-06-21,Potato,1639.88,Delhi,Delhi
2025-06-22,Potato,1620.65,Delhi,Delhi
2025-06-23,Potato,1644.94,Delhi,Delhi
2025-06-24,Potato,1631.94,Delhi,Delhi
2025-06-25,Potato,1618.48,Delhi,Delhi
2025-06-26,Potato,1603.9,Delhi,Delhi
2025-06-27,Potato,1580.58,Delhi,Delhi
2025-06-28,Potato,1597.13,Delhi,Delhi
2025-06-29,Potato,1619.29,Delhi,Delhi
2025-06-30,Potato,1627.82,Delhi,Delhi
2025-07-01,Potato,1613.51,Delhi,Delhi
2025-07-02,Potato,1604.5,Delhi,Delhi
2025-07-03,Potato,1605.63,Delhi,Delhi
2025-07-04,Potato,1632.11,Delhi,Delhi
2025-07-05,Potato,1620.95,Delhi,Delhi
2025-07-06,Potato,1635.78,Delhi,Delhi
2025-07-07,Potato,1634.96,Delhi,Delhi
2025-07-08,Potato,1626.51,Delhi,Delhi
2025-07-09,Potato,1626.58,Delhi,Delhi
2025-07-10,Potato,1606.0,Delhi,Delhi
2025-07-11,Potato,1624.24,Delhi,Delhi
2025-07-12,Potato,1612.92,Delhi,Delhi
2025-07-13,Potato,1627.34,Delhi,Delhi
2025-07-14,Potato,1606.6,Delhi,Delhi
2025-07-15,Potato,1633.14,Delhi,Delhi
2025-07-16,Potato,1619.04,Delhi,Delhi
2025-07-17,Potato,1641.92,Delhi,Delhi
2025-07-18,Potato,1661.15,Delhi,Delhi
2025-07-19,Potato,1680.0,Delhi,Delhi
2025-07-20,Potato,1680.0,Delhi,Delhi
2025-07-21,Potato,1680.0,Delhi,Delhi
2025-07-22,Potato,1675.35,Delhi,Delhi
2025-07-23,Potato,1660.42,Delhi,Delhi
2025-07-24,Potato,1659.79,Delhi,Delhi
2025-07-25,Potato,1643.97,Delhi,Delhi
2025-07-26,Potato,1672.59,Delhi,Delhi
2025-07-27,Potato,1652.81,Delhi,Delhi
2025-07-28,Potato,1660.15,Delhi,Delhi
2025-07-29,Potato,1669.57,Delhi,Delhi
2025-07-30,Potato,1674.18,Delhi,Delhi
2025-07-31,Potato,1680.0,Delhi,Delhi
2025-08-01,Potato,1661.24,Delhi,Delhi
2025-08-02,Potato,1666.75,Delhi,Delhi
2025-08-03,Potato,1657.55,Delhi,Delhi
2025-08-04,Potato,1680.0,Delhi,Delhi
2025-08-05,Potato,1680.0,Delhi,Delhi
2025-08-06,Potato,1680.0,Delhi,Delhi
2025-08-07,Potato,1656.88,Delhi,Delhi
2025-08-08,Potato,1647.62,Delhi,Delhi
2025-08-09,Potato,1633.53,Delhi,Delhi
2025-08-10,Potato,1609.63,Delhi,Delhi
2025-08-11,Potato,1598.36,Delhi,Delhi
2025-08-12,Potato,1610.18,Delhi,Delhi
2025-08-13,Potato,1598.31,Delhi,Delhi
2025-08-14,Potato,1601.18,Delhi,Delhi
2025-08-15,Potato,1624.08,Delhi,Delhi
2025-08-16,Potato,1636.9,Delhi,Delhi
2025-08-17,Potato,1633.66,Delhi,Delhi
2025-08-18,Potato,1629.23,Delhi,Delhi
2025-08-19,Potato,1629.3,Delhi,Delhi
2025-08-20,Potato,1614.38,Delhi,Delhi
2025-08-21,Potato,1623.94,Delhi,Delhi
2025-08-22,Potato,1619.09,Delhi,Delhi
2025-08-23,Potato,1640.35,Delhi,Delhi
2025-08-24,Potato,1656.7,Delhi,Delhi
2025-08-25,Potato,1665.23,Delhi,Delhi
2025-08-26,Potato,1660.26,Delhi,Delhi
2025-08-27,Potato,1646.86,Delhi,Delhi
2025-08-28,Potato,1664.34,Delhi,Delhi
2025-08-29,Potato,1666.09,Delhi,Delhi
2025-08-30,Potato,1653.45,Delhi,Delhi
2025-08-31,Potato,1639.3,Delhi,Delhi
2025-09-01,Potato,1623.66,Delhi,Delhi
2025-09-02,Potato,1640.94,Delhi,Delhi
2025-09-03,Potato,1628.73,Delhi,Delhi
2025-09-04,Potato,1632.6,Delhi,Delhi
2025-09-05,Potato,1632.44,Delhi,Delhi
2025-09-06,Potato,1639.18,Delhi,Delhi
2025-09-07,Potato,1662.04,Delhi,Delhi
2025-09-08,Potato,1680.0,Delhi,Delhi
2025-09-09,Potato,1679.81,Delhi,Delhi
2025-09-10,Potato,1655.46,Delhi,Delhi
2025-09-11,Potato,1653.93,Delhi,Delhi
2025-09-12,Potato,1662.2,Delhi,Delhi
2025-09-13,Potato,1667.87,Delhi,Delhi
2025-09-14,Potato,1678.7,Delhi,Delhi
2025-09-15,Potato,1662.05,Delhi,Delhi
2025-09-16,Potato,1672.58,Delhi,Delhi
2025-09-17,Potato,1657.58,Delhi,Delhi
2025-09-18,Potato,1673.77,Delhi,Delhi
2025-09-19,Potato,1667.39,Delhi,Delhi
2025-09-20,Potato,1680.0,Delhi,Delhi
2025-09-21,Potato,1657.45,Delhi,Delhi
2025-09-22,Potato,1654.9,Delhi,Delhi
2025-09-23,Potato,1668.58,Delhi,Delhi
2025-09-24,Potato,1656.04,Delhi,Delhi
2025-09-25,Potato,1674.66,Delhi,Delhi
2025-09-26,Potato,1680.0,Delhi,Delhi
2025-09-27,Potato,1680.0,Delhi,Delhi
2025-09-28,Potato,1674.4,Delhi,Delhi
2025-09-29,Potato,1675.94,Delhi,Delhi
2025-09-30,Potato,1680.0,Delhi,Delhi
2025-10-01,Potato,1680.0,Delhi,Delhi
2025-10-02,Potato,1680.0,Delhi,Delhi
2025-10-03,Potato,1678.84,Delhi,Delhi
2025-10-04,Potato,1664.87,Delhi,Delhi
2025-10-05,Potato,1651.65,Delhi,Delhi
2025-10-06,Potato,1627.19,Delhi,Delhi
2025-10-07,Potato,1618.94,Delhi,Delhi
2025-10-08,Potato,1634.67,Delhi,Delhi
2025-10-09,Potato,1652.99,Delhi,Delhi
2025-10-10,Potato,1639.24,Delhi,Delhi
2025-10-11,Potato,1666.53,Delhi,Delhi
2025-10-12,Potato,1669.16,Delhi,Delhi
2025-10-13,Potato,1680.0,Delhi,Delhi
2025-10-14,Potato,1680.0,Delhi,Delhi
2025-10-15,Potato,1680.0,Delhi,Delhi
2025-10-16,Potato,1659.51,Delhi,Delhi
2025-10-17,Potato,1646.67,Delhi,Delhi
2025-10-18,Potato,1622.45,Delhi,Delhi
2025-10-19,Potato,1636.45,Delhi,Delhi
2025-10-20,Potato,1630.51,Delhi,Delhi
2025-10-21,Potato,1648.38,Delhi,Delhi
2025-10-22,Potato,1642.09,Delhi,Delhi
2025-10-23,Potato,1661.86,Delhi,Delhi
2025-10-24,Potato,1644.1,Delhi,Delhi
2025-10-25,Potato,1628.84,Delhi,Delhi
2025-10-26,Potato,1622.73,Delhi,Delhi
2025-10-27,Potato,1620.26,Delhi,Delhi
2025-10-28,Potato,1614.61,Delhi,Delhi
2025-10-29,Potato,1631.07,Delhi,Delhi
2025-10-30,Potato,1611.83,Delhi,Delhi
2025-10-31,Potato,1606.33,Delhi,Delhi
2025-11-01,Potato,1626.62,Delhi,Delhi
2025-11-02,Potato,1605.8,Delhi,Delhi
2025-11-03,Potato,1631.65,Delhi,Delhi
2025-11-04,Potato,1660.29,Delhi,Delhi
2025-11-05,Potato,1640.23,Delhi,Delhi
2025-11-06,Potato,1631.4,Delhi,Delhi
2025-11-07,Potato,1626.97,Delhi,Delhi
2025-11-08,Potato,1644.25,Delhi,Delhi
2025-11-09,Potato,1651.93,Delhi,Delhi
2025-11-10,Potato,1662.27,Delhi,Delhi
2025-11-11,Potato,1678.89,Delhi,Delhi
2025-11-12,Potato,1660.25,Delhi,Delhi
2025-11-13,Potato,1680.0,Delhi,Delhi
2025-11-14,Potato,1680.0,Delhi,Delhi
2025-11-15,Potato,1680.0,Delhi,Delhi
2025-11-16,Potato,1680.0,Delhi,Delhi
2025-11-17,Potato,1680.0,Delhi,Delhi
2025-11-18,Potato,1665.98,Delhi,Delhi
2025-11-19,Potato,1664.62,Delhi,Delhi
2025-11-20,Potato,1666.79,Delhi,Delhi
2025-11-21,Potato,1644.82,Delhi,Delhi
2025-11-22,Potato,1671.97,Delhi,Delhi
2025-11-23,Potato,1653.98,Delhi,Delhi
2025-11-24,Potato,1667.24,Delhi,Delhi
2025-11-25,Potato,1670.09,Delhi,Delhi
2025-11-26,Potato,1646.45,Delhi,Delhi
2025-11-27,Potato,1671.99,Delhi,Delhi
2025-11-28,Potato,1680.0,Delhi,Delhi
2025-11-29,Potato,1680.0,Delhi,Delhi
2025-11-30,Potato,1667.49,Delhi,Delhi
2025-12-01,Potato,1649.17,Delhi,Delhi
2025-12-02,Potato,1644.21,Delhi,Delhi
2025-12-03,Potato,1633.41,Delhi,Delhi
2025-12-04,Potato,1636.22,Delhi,Delhi
2025-12-05,Potato,1663.86,Delhi,Delhi
2025-12-06,Potato,1670.47,Delhi,Delhi
2025-12-07,Potato,1680.0,Delhi,Delhi
2025-12-08,Potato,1680.0,Delhi,Delhi
2025-12-09,Potato,1680.0,Delhi,Delhi
2025-12-10,Potato,1680.0,Delhi,Delhi
2025-12-11,Potato,1680.0,Delhi,Delhi
2025-12-12,Potato,1680.0,Delhi,Delhi
2025-12-13,Potato,1670.97,Delhi,Delhi
2025-12-14,Potato,1653.0,Delhi,Delhi
2025-12-15,Potato,1674.87,Delhi,Delhi
2025-12-16,Potato,1680.0,Delhi,Delhi
2025-12-17,Potato,1680.0,Delhi,Delhi
2025-12-18,Potato,1680.0,Delhi,Delhi
2025-12-19,Potato,1657.77,Delhi,Delhi
2025-12-20,Potato,1660.31,Delhi,Delhi
2025-12-21,Potato,1655.95,Delhi,Delhi
2025-12-22,Potato,1665.31,Delhi,Delhi
2025-12-23,Potato,1680.0,Delhi,Delhi
2025-12-24,Potato,1670.36,Delhi,Delhi
2025-12-25,Potato,1675.99,Delhi,Delhi
2025-12-26,Potato,1680.0,Delhi,Delhi
2025-12-27,Potato,1662.25,Delhi,Delhi
2025-12-28,Potato,1680.0,Delhi,Delhi
2025-12-29,Potato,1680.0,Delhi,Delhi
2025-12-30,Potato,1680.0,Delhi,Delhi
2025-12-31,Potato,1673.62,Delhi,Delhi
2026-01-01,Potato,1654.49,Delhi,Delhi
2026-01-02,Potato,1657.33,Delhi,Delhi
2026-01-03,Potato,1637.16,Delhi,Delhi
2026-01-04,Potato,1664.98,Delhi,Delhi
2026-01-05,Potato,1642.14,Delhi,Delhi
2026-01-06,Potato,1658.34,Delhi,Delhi
2026-01-07,Potato,1662.2,Delhi,Delhi
2026-01-08,Potato,1657.48,Delhi,Delhi
2026-01-09,Potato,1636.22,Delhi,Delhi
2026-01-10,Potato,1645.27,Delhi,Delhi
2026-01-11,Potato,1652.37,Delhi,Delhi
2026-01-12,Potato,1642.9,Delhi,Delhi
2026-01-13,Potato,1667.6,Delhi,Delhi
2026-01-14,Potato,1659.33,Delhi,Delhi
2026-01-15,Potato,1659.06,Delhi,Delhi
2026-01-16,Potato,1663.95,Delhi,Delhi
2026-01-17,Potato,1644.49,Delhi,Delhi
2026-01-18,Potato,1670.41,Delhi,Delhi
2026-01-19,Potato,1666.0,Delhi,Delhi
2026-01-20,Potato,1645.45,Delhi,Delhi
2026-01-21,Potato,1641.8,Delhi,Delhi
2026-01-22,Potato,1649.69,Delhi,Delhi
2026-01-23,Potato,1652.91,Delhi,Delhi
2026-01-24,Potato,1666.0,Delhi,Delhi
2026-01-25,Potato,1644.06,Delhi,Delhi
2026-01-26,Potato,1634.84,Delhi,Delhi
2026-01-27,Potato,1654.51,Delhi,Delhi
2026-01-28,Potato,1634.06,Delhi,Delhi
2026-01-29,Potato,1655.68,Delhi,Delhi
2026-01-30,Potato,1635.86,Delhi,Delhi
2026-01-31,Potato,1656.37,Delhi,Delhi
2026-02-01,Potato,1651.25,Delhi,Delhi
2026-02-02,Potato,1659.84,Delhi,Delhi
2026-02-03,Potato,1643.31,Delhi,Delhi
2026-02-04,Potato,1622.25,Delhi,Delhi
2026-02-05,Potato,1609.48,Delhi,Delhi
2026-02-06,Potato,1592.13,Delhi,Delhi
2026-02-07,Potato,1584.66,Delhi,Delhi
2026-02-08,Potato,1587.79,Delhi,Delhi
2026-02-09,Potato,1594.82,Delhi,Delhi
2026-02-10,Potato,1612.47,Delhi,Delhi
2026-02-11,Potato,1623.2,Delhi,Delhi
2026-02-12,Potato,1631.46,Delhi,Delhi
2026-02-13,Potato,1629.16,Delhi,Delhi
2026-02-14,Potato,1630.19,Delhi,Delhi
2026-02-15,Potato,1628.04,Delhi,Delhi
2026-02-16,Potato,1648.87,Delhi,Delhi
2026-02-17,Potato,1636.65,Delhi,Delhi
2026-02-18,Potato,1612.41,Delhi,Delhi
2026-02-19,Potato,1622.88,Delhi,Delhi
2026-02-20,Potato,1609.38,Delhi,Delhi
2026-02-21,Potato,1632.51,Delhi,Delhi
2026-02-22,Potato,1654.3,Delhi,Delhi
2026-02-23,Potato,1633.68,Delhi,Delhi
2026-02-24,Potato,1614.91,Delhi,Delhi
2026-02-25,Potato,1617.07,Delhi,Delhi
2026-02-26,Potato,1625.33,Delhi,Delhi
2026-02-27,Potato,1615.69,Delhi,Delhi
2026-02-28,Potato,1629.67,Delhi,Delhi
2026-03-01,Potato,1637.22,Delhi,Delhi
2026-03-02,Potato,1630.21,Delhi,Delhi
2026-03-03,Potato,1607.13,Delhi,Delhi
2026-03-04,Potato,1622.8,Delhi,Delhi
2026-03-05,Potato,1609.96,Delhi,Delhi
2026-03-06,Potato,1630.15,Delhi,Delhi
2026-03-07,Potato,1628.3,Delhi,Delhi
2026-03-08,Potato,1634.89,Delhi,Delhi
2026-03-09,Potato,1657.46,Delhi,Delhi
2026-03-10,Potato,1679.84,Delhi,Delhi
2026-03-11,Potato,1675.23,Delhi,Delhi
2026-03-12,Potato,1661.65,Delhi,Delhi
2026-03-13,Potato,1679.23,Delhi,Delhi
2026-03-14,Potato,1678.04,Delhi,Delhi
2026-03-15,Potato,1663.51,Delhi,Delhi
2026-03-16,Potato,1680.0,Delhi,Delhi
2026-03-17,Potato,1665.78,Delhi,Delhi
2026-03-18,Potato,1642.21,Delhi,Delhi
2026-03-19,Potato,1618.68,Delhi,Delhi
2026-03-20,Potato,1627.64,Delhi,Delhi
2026-03-21,Potato,1638.77,Delhi,Delhi
2026-03-22,Potato,1631.01,Delhi,Delhi
2026-03-23,Potato,1623.77,Delhi,Delhi
2026-03-24,Potato,1617.6,Delhi,Delhi
2026-03-25,Potato,1629.64,Delhi,Delhi
2026-03-26,Potato,1608.33,Delhi,Delhi
2026-03-27,Potato,1633.51,Delhi,Delhi
2026-03-28,Potato,1621.01,Delhi,Delhi
2026-03-29,Potato,1650.17,Delhi,Delhi
2023-03-31,Onion,1263.09,Delhi,Delhi
2023-04-01,Onion,1276.31,Delhi,Delhi
2023-04-02,Onion,1266.57,Delhi,Delhi
2023-04-03,Onion,1250.95,Delhi,Delhi
2023-04-04,Onion,1268.3,Delhi,Delhi
2023-04-05,Onion,1285.22,Delhi,Delhi
2023-04-06,Onion,1283.06,Delhi,Delhi
2023-04-07,Onion,1293.55,Delhi,Delhi
2023-04-08,Onion,1297.93,Delhi,Delhi
2023-04-09,Onion,1315.0,Delhi,Delhi
2023-04-10,Onion,1308.94,Delhi,Delhi
2023-04-11,Onion,1311.93,Delhi,Delhi
2023-04-12,Onion,1313.26,Delhi,Delhi
2023-04-13,Onion,1308.9,Delhi,Delhi
2023-04-14,Onion,1327.77,Delhi,Delhi
2023-04-15,Onion,1315.13,Delhi,Delhi
2023-04-16,Onion,1301.89,Delhi,Delhi
2023-04-17,Onion,1307.14,Delhi,Delhi
2023-04-18,Onion,1315.9,Delhi,Delhi
2023-04-19,Onion,1304.61,Delhi,Delhi
2023-04-20,Onion,1301.86,Delhi,Delhi
2023-04-21,Onion,1323.0,Delhi,Delhi
2023-04-22,Onion,1313.92,Delhi,Delhi
2023-04-23,Onion,1323.19,Delhi,Delhi
2023-04-24,Onion,1335.66,Delhi,Delhi
2023-04-25,Onion,1335.38,Delhi,Delhi
2023-04-26,Onion,1356.67,Delhi,Delhi
2023-04-27,Onion,1369.3,Delhi,Delhi
2023-04-28,Onion,1369.45,Delhi,Delhi
2023-04-29,Onion,1374.64,Delhi,Delhi
2023-04-30,Onion,1385.44,Delhi,Delhi
2023-05-01,Onion,1391.73,Delhi,Delhi
2023-05-02,Onion,1411.21,Delhi,Delhi
2023-05-03,Onion,1406.66,Delhi,Delhi
2023-05-04,Onion,1399.48,Delhi,Delhi
2023-05-05,Onion,1388.37,Delhi,Delhi
2023-05-06,Onion,1369.27,Delhi,Delhi
2023-05-07,Onion,1350.68,Delhi,Delhi
2023-05-08,Onion,1369.2,Delhi,Delhi
2023-05-09,Onion,1379.31,Delhi,Delhi
2023-05-10,Onion,1388.69,Delhi,Delhi
2023-05-11,Onion,1396.02,Delhi,Delhi
2023-05-12,Onion,1414.2,Delhi,Delhi
2023-05-13,Onion,1415.4,Delhi,Delhi
2023-05-14,Onion,1434.83,Delhi,Delhi
2023-05-15,Onion,1430.33,Delhi,Delhi
2023-05-16,Onion,1452.61,Delhi,Delhi
2023-05-17,Onion,1464.31,Delhi,Delhi
2023-05-18,Onion,1454.78,Delhi,Delhi
2023-05-19,Onion,1460.04,Delhi,Delhi
2023-05-20,Onion,1463.82,Delhi,Delhi
2023-05-21,Onion,1448.52,Delhi,Delhi
2023-05-22,Onion,1455.06,Delhi,Delhi
2023-05-23,Onion,1448.34,Delhi,Delhi
2023-05-24,Onion,1429.12,Delhi,Delhi
2023-05-25,Onion,1452.42,Delhi,Delhi
2023-05-26,Onion,1461.38,Delhi,Delhi
2023-05-27,Onion,1481.75,Delhi,Delhi
2023-05-28,Onion,1492.59,Delhi,Delhi
2023-05-29,Onion,1487.78,Delhi,Delhi
2023-05-30,Onion,1490.63,Delhi,Delhi
